CONTENT_ID	Brand	Lesson Title	Content Type	CMS URL	Course/Pack	Permission IDs
216116	guitareo	White Christmas	course	https://admin.musora.com/admin#/content/guitareo/216116	White Christmas	92;94;78;88;89;90
216117	guitareo	White Christmas Introduction	course-part	https://admin.musora.com/admin#/content/guitareo/216117	White Christmas	92;94;78;88;89;90
216130	guitareo	White Christmas - Beginner Rhythm	course-part	https://admin.musora.com/admin#/content/guitareo/216130	White Christmas	92;94;78;88;89;90
216131	guitareo	White Christmas - Intermediate Rhythm	course-part	https://admin.musora.com/admin#/content/guitareo/216131	White Christmas	92;94;78;88;89;90
334969	drumeo	Writing The Perfect Drum Parts	course	https://admin.musora.com/admin#/content/drumeo/334969	Writing The Perfect Drum Parts	92;94;78;88;89;90
334972	drumeo	Who Is Hannah Welton?	course-part	https://admin.musora.com/admin#/content/drumeo/334972	Writing The Perfect Drum Parts	92;94;78;88;89;90
334973	drumeo	What Makes A Great Drum Part?	course-part	https://admin.musora.com/admin#/content/drumeo/334973	Writing The Perfect Drum Parts	92;94;78;88;89;90
334974	drumeo	Great Listeners Are Musical Leaders	course-part	https://admin.musora.com/admin#/content/drumeo/334974	Writing The Perfect Drum Parts	92;94;78;88;89;90
334975	drumeo	Elevating The Chorus With A Catchy Drum Part	course-part	https://admin.musora.com/admin#/content/drumeo/334975	Writing The Perfect Drum Parts	92;94;78;88;89;90
334976	drumeo	How To Effectively Support A Soloist	course-part	https://admin.musora.com/admin#/content/drumeo/334976	Writing The Perfect Drum Parts	92;94;78;88;89;90
334977	drumeo	Give The Drummer Some!	course-part	https://admin.musora.com/admin#/content/drumeo/334977	Writing The Perfect Drum Parts	92;94;78;88;89;90
334978	drumeo	Crafting A Compelling Drum Solo	course-part	https://admin.musora.com/admin#/content/drumeo/334978	Writing The Perfect Drum Parts	92;94;78;88;89;90
334979	drumeo	Creating Drum Parts For Digitally Produced Songs	course-part	https://admin.musora.com/admin#/content/drumeo/334979	Writing The Perfect Drum Parts	92;94;78;88;89;90
334980	drumeo	Creating Drum Parts For A Live Band	course-part	https://admin.musora.com/admin#/content/drumeo/334980	Writing The Perfect Drum Parts	92;94;78;88;89;90
334981	drumeo	It's Your Time To Create Amazing Drum Parts	course-part	https://admin.musora.com/admin#/content/drumeo/334981	Writing The Perfect Drum Parts	92;94;78;88;89;90
334982	drumeo	More Than Just A Drummer	course-part	https://admin.musora.com/admin#/content/drumeo/334982	Writing The Perfect Drum Parts	92;94;78;88;89;90
337563	drumeo	An Interview With Hannah Welton	course-part	https://admin.musora.com/admin#/content/drumeo/337563	Writing The Perfect Drum Parts	92;94;78;88;89;90
338228	drumeo	Q&A With Hannah Welton	course-part	https://admin.musora.com/admin#/content/drumeo/338228	Writing The Perfect Drum Parts	92;94;78;88;89;90
354353	Singeo	How Social Media Can Help	course-part	https://admin.musora.com/admin#/content/Singeo/354353	Defining Yourself As A Singer	92;94;78;88;89;90
280599	guitareo	Guitar Quest	pack	https://admin.musora.com/admin#/content/guitareo/280599	Guitar Quest	71;92;94;78;88;89;90
280600	guitareo	Chapter 1 - Play a Show (Song in an Hour)	pack-bundle	https://admin.musora.com/admin#/content/guitareo/280600	Guitar Quest	71;92;94;78;88;89;90
280601	guitareo	Intro	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280601	Guitar Quest	71;92;94;78;88;89;90
280602	guitareo	How Do I Hold This Thing?	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280602	Guitar Quest	71;92;94;78;88;89;90
280604	guitareo	Why Does It Sound Awful?	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280604	Guitar Quest	71;92;94;78;88;89;90
280606	guitareo	Getting A Good Strum	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280606	Guitar Quest	71;92;94;78;88;89;90
280610	guitareo	The Easiest & Greatest Chord	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280610	Guitar Quest	71;92;94;78;88;89;90
280612	guitareo	Practicing For The Show	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280612	Guitar Quest	71;92;94;78;88;89;90
280615	guitareo	The Big Show	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280615	Guitar Quest	71;92;94;78;88;89;90
280618	guitareo	Congrats! Let's Start Writing A Melody	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280618	Guitar Quest	71;92;94;78;88;89;90
280622	guitareo	Outro	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280622	Guitar Quest	71;92;94;78;88;89;90
280624	guitareo	Chapter 2 - Jam Session	pack-bundle	https://admin.musora.com/admin#/content/guitareo/280624	Guitar Quest	71;92;94;78;88;89;90
280625	guitareo	Introduction	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280625	Guitar Quest	71;92;94;78;88;89;90
280626	guitareo	Your Guitar	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280626	Guitar Quest	71;92;94;78;88;89;90
280628	guitareo	The Other Half Of Your Instrument (The Amp)	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280628	Guitar Quest	71;92;94;78;88;89;90
280631	guitareo	Changing Strings	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280631	Guitar Quest	71;92;94;78;88;89;90
280634	guitareo	The G Shape	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280634	Guitar Quest	71;92;94;78;88;89;90
280636	guitareo	Melody On The High E	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280636	Guitar Quest	71;92;94;78;88;89;90
280641	guitareo	Trick Yourself Into Practicing	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280641	Guitar Quest	71;92;94;78;88;89;90
280644	guitareo	Outro	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280644	Guitar Quest	71;92;94;78;88;89;90
280646	guitareo	Chapter 3 - Music Video Shoot	pack-bundle	https://admin.musora.com/admin#/content/guitareo/280646	Guitar Quest	71;92;94;78;88;89;90
280647	guitareo	Introduction	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280647	Guitar Quest	71;92;94;78;88;89;90
280648	guitareo	Strumming Basics	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280648	Guitar Quest	71;92;94;78;88;89;90
280652	guitareo	E Major	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280652	Guitar Quest	71;92;94;78;88;89;90
280656	guitareo	The Movable Midwest Chords	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280656	Guitar Quest	71;92;94;78;88;89;90
280663	guitareo	The Verse	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280663	Guitar Quest	71;92;94;78;88;89;90
280665	guitareo	The Chorus	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280665	Guitar Quest	71;92;94;78;88;89;90
280669	guitareo	Preparing For The Music Video	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280669	Guitar Quest	71;92;94;78;88;89;90
280673	guitareo	Shooting The Music Video	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280673	Guitar Quest	71;92;94;78;88;89;90
280677	guitareo	Outro	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280677	Guitar Quest	71;92;94;78;88;89;90
280679	guitareo	Chapter 4 - The Campfire Chords™	pack-bundle	https://admin.musora.com/admin#/content/guitareo/280679	Guitar Quest	71;92;94;78;88;89;90
280680	guitareo	Introduction	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280680	Guitar Quest	71;92;94;78;88;89;90
280681	guitareo	Chord Charts And The Full G Chord	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280681	Guitar Quest	71;92;94;78;88;89;90
280684	guitareo	C Chord	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280684	Guitar Quest	71;92;94;78;88;89;90
280687	guitareo	E Minor	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280687	Guitar Quest	71;92;94;78;88;89;90
280690	guitareo	A Minor	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280690	Guitar Quest	71;92;94;78;88;89;90
280693	guitareo	D Chord, My Least Favorite Chord	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280693	Guitar Quest	71;92;94;78;88;89;90
280696	guitareo	How To Transition Between Open Chords	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280696	Guitar Quest	71;92;94;78;88;89;90
280699	guitareo	Play The Campfire Song	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280699	Guitar Quest	71;92;94;78;88;89;90
280702	guitareo	Outro	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280702	Guitar Quest	71;92;94;78;88;89;90
280704	guitareo	Chapter 5 - Selling Out	pack-bundle	https://admin.musora.com/admin#/content/guitareo/280704	Guitar Quest	71;92;94;78;88;89;90
280705	guitareo	Introduction	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280705	Guitar Quest	71;92;94;78;88;89;90
280706	guitareo	Palm Muting	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280706	Guitar Quest	71;92;94;78;88;89;90
280708	guitareo	Truckeo Trucks	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280708	Guitar Quest	71;92;94;78;88;89;90
280710	guitareo	Muting Strings And Palm Muting	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280710	Guitar Quest	71;92;94;78;88;89;90
280712	guitareo	Pow-Bro-Tein	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280712	Guitar Quest	71;92;94;78;88;89;90
280714	guitareo	Slides	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280714	Guitar Quest	71;92;94;78;88;89;90
280716	guitareo	BBQ Blues	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280716	Guitar Quest	71;92;94;78;88;89;90
280718	guitareo	Vibrato	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280718	Guitar Quest	71;92;94;78;88;89;90
280721	guitareo	Generic Shampoo	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280721	Guitar Quest	71;92;94;78;88;89;90
280723	guitareo	Tremolo Picking	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280723	Guitar Quest	71;92;94;78;88;89;90
280727	guitareo	No Sleep Energy Drink Ad	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280727	Guitar Quest	71;92;94;78;88;89;90
280729	guitareo	Outro	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280729	Guitar Quest	71;92;94;78;88;89;90
280733	guitareo	Chapter 6 - The Punk Show	pack-bundle	https://admin.musora.com/admin#/content/guitareo/280733	Guitar Quest	71;92;94;78;88;89;90
280734	guitareo	Introduction	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280734	Guitar Quest	71;92;94;78;88;89;90
280735	guitareo	How To Find Any Note	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280735	Guitar Quest	71;92;94;78;88;89;90
280737	guitareo	Low E Riff	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280737	Guitar Quest	71;92;94;78;88;89;90
280739	guitareo	Two Finger Power Chords	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280739	Guitar Quest	71;92;94;78;88;89;90
280741	guitareo	Three Finger Power Chords	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280741	Guitar Quest	71;92;94;78;88;89;90
280743	guitareo	The Chorus	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280743	Guitar Quest	71;92;94;78;88;89;90
280746	guitareo	Learning The Song	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280746	Guitar Quest	71;92;94;78;88;89;90
280748	guitareo	Play The Punk Show	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280748	Guitar Quest	71;92;94;78;88;89;90
280750	guitareo	Outro	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280750	Guitar Quest	71;92;94;78;88;89;90
280753	guitareo	Chapter 7 - The Recording Studio	pack-bundle	https://admin.musora.com/admin#/content/guitareo/280753	Guitar Quest	71;92;94;78;88;89;90
280754	guitareo	Introduction	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280754	Guitar Quest	71;92;94;78;88;89;90
280755	guitareo	Low String Thirds	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280755	Guitar Quest	71;92;94;78;88;89;90
280758	guitareo	Arpeggiating	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280758	Guitar Quest	71;92;94;78;88;89;90
280762	guitareo	Ending With A Solo	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280762	Guitar Quest	71;92;94;78;88;89;90
280765	guitareo	The Song And Concept	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280765	Guitar Quest	71;92;94;78;88;89;90
280768	guitareo	Finishing The Song	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280768	Guitar Quest	71;92;94;78;88;89;90
280774	guitareo	Outro	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280774	Guitar Quest	71;92;94;78;88;89;90
280777	guitareo	Chapter 8 - How To Learn Any Song On Guitar	pack-bundle	https://admin.musora.com/admin#/content/guitareo/280777	Guitar Quest	71;92;94;78;88;89;90
280778	guitareo	Introduction	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280778	Guitar Quest	71;92;94;78;88;89;90
280779	guitareo	How To Find Song Tabs Online	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280779	Guitar Quest	71;92;94;78;88;89;90
280782	guitareo	How To Find And Play A Bajillion Singy Songs	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280782	Guitar Quest	71;92;94;78;88;89;90
280787	guitareo	Use A Capo To Now Play ALL Of The Singy Songs	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280787	Guitar Quest	71;92;94;78;88;89;90
280789	guitareo	The Major Scale And Keys	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280789	Guitar Quest	71;92;94;78;88;89;90
280792	guitareo	Getting Your Dexterity Up!	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280792	Guitar Quest	71;92;94;78;88;89;90
280795	guitareo	Basic Music Theory	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280795	Guitar Quest	71;92;94;78;88;89;90
280804	guitareo	Learn Any Song You Want!	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280804	Guitar Quest	71;92;94;78;88;89;90
280806	guitareo	Outro	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280806	Guitar Quest	71;92;94;78;88;89;90
280809	guitareo	Chapter 9 - The Final Boss™	pack-bundle	https://admin.musora.com/admin#/content/guitareo/280809	Guitar Quest	71;92;94;78;88;89;90
280810	guitareo	Introduction	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280810	Guitar Quest	71;92;94;78;88;89;90
280811	guitareo	Chorus Riff	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280811	Guitar Quest	71;92;94;78;88;89;90
280813	guitareo	Chorus 2nd Half	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280813	Guitar Quest	71;92;94;78;88;89;90
280815	guitareo	Verse Riff	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280815	Guitar Quest	71;92;94;78;88;89;90
280817	guitareo	Octave Verse Riff	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280817	Guitar Quest	71;92;94;78;88;89;90
280819	guitareo	Breakdown	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280819	Guitar Quest	71;92;94;78;88;89;90
280821	guitareo	Ending, Bridge, & Intro	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280821	Guitar Quest	71;92;94;78;88;89;90
280825	guitareo	Putting Everything Together	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280825	Guitar Quest	71;92;94;78;88;89;90
280826	guitareo	The Final Boss	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280826	Guitar Quest	71;92;94;78;88;89;90
280828	guitareo	Open This Video Once You've Completed The Final Boss	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/280828	Guitar Quest	71;92;94;78;88;89;90
214551	Guitareo	3 Fundamental Open Minor Chords	pack-bundle-lesson	https://admin.musora.com/admin#/content/Guitareo/214551	Guitar Technique Made Easy	45;92;94;78;88;89;90
214552	Guitareo	Major Keys	pack-bundle-lesson	https://admin.musora.com/admin#/content/Guitareo/214552	Guitar Technique Made Easy	45;92;94;78;88;89;90
190328	Guitareo	3 Fundamental Open Minor Chords	pack-bundle-lesson	https://admin.musora.com/admin#/content/Guitareo/190328	Guitar Technique Made Easy - January 2018 Semester	30;92;94;78;88;89;90
190330	Guitareo	Major Keys	pack-bundle-lesson	https://admin.musora.com/admin#/content/Guitareo/190330	Guitar Technique Made Easy - January 2018 Semester	30;92;94;78;88;89;90
208497	Guitareo	3 Fundamental Open Minor Chords	pack-bundle-lesson	https://admin.musora.com/admin#/content/Guitareo/208497	Guitar Technique Made Easy - July 2018 Semester	32;92;94;78;88;89;90
208498	Guitareo	Major Keys	pack-bundle-lesson	https://admin.musora.com/admin#/content/Guitareo/208498	Guitar Technique Made Easy - July 2018 Semester	32;92;94;78;88;89;90
