id,type,brand,assignment_id,soundslice_slug,length_in_seconds
386380,song,guitareo,386381,VZL4c,165
386382,song,guitareo,386383,VgL4c,140
386384,song,guitareo,386385,y494c,261
386397,song,guitareo,386398,4994c,137
386399,song,guitareo,386405,T1Z4c/,233
386400,song,guitareo,386401,sSL4c,196
386402,song,guitareo,386403,7Lj4c,125
386406,song,guitareo,386407,V994c,288
386420,song,guitareo,386422,4kK4c,182
386421,song,guitareo,386447,DBK4c,249
386423,song,guitareo,386425,8kK4c,90
386424,song,guitareo,386426,FkK4c,135
386427,song,guitareo,386430,wMB4c,212
386428,song,guitareo,386429,vZd4c,150
386448,song,guitareo,386451,sG94c,179
386449,song,guitareo,386452,P9Z4c,163
386450,song,guitareo,386453,TqK4c,231
386576,song,guitareo,386584,w3P4c,125
386577,song,guitareo,386592,Slj4c,112
386578,song,guitareo,386586,l5K4c,132
386580,song,guitareo,386588,m5L4c,155
386581,song,guitareo,386589,NRW4c,122
386582,song,guitareo,386590,4Yd4c,124
386583,song,guitareo,386591,96j4c,126
386671,song,guitareo,386673,ztx4c,247
386672,song,guitareo,386676,7bx4c,151
386674,song,guitareo,386677,p-x4c,313
386675,song,guitareo,386678,Q-x4c,239
386679,song,guitareo,386680,7v-4c,217
386682,song,guitareo,386683,nw-4c,264
386684,song,guitareo,386685,KSK4c,216
386686,song,guitareo,386687,N2Z4c,229
386688,song,guitareo,386689,8D74c,234
386704,song,guitareo,386709,yrx4c,136
386705,song,guitareo,386710,WtK4c,296
386706,song,guitareo,386711,Ym-4c,306
386707,song,guitareo,386712,8ZZ4c,225
386708,song,guitareo,386713,Nk94c,171
386714,song,guitareo,386715,pH-4c,281
386772,song,guitareo,386775,8lQ4c,198
386773,song,guitareo,386776,3B-4c,142
386774,song,guitareo,386778,2X-4c,249
386777,song,guitareo,386780,wh74c,216
386779,song,guitareo,386781,zZ84c,270
386790,song,guitareo,386797,fnQ4c,294
386791,song,guitareo,386794,4G-4c,253
386792,song,guitareo,386795,fyK4c,279
386793,song,guitareo,386796,X8j4c,214
386803,song,guitareo,386806,x5Z4c,221
386804,song,guitareo,386805,pMd4c,208
386901,song,guitareo,386904,5fn4c,207
386902,song,guitareo,386905,Hln4c,216
386903,song,guitareo,386908,dqB4c,212
386906,song,guitareo,386909,P-B4c,170
386907,song,guitareo,386912,mZZ4c,259
386929,song,guitareo,386936,mgn4c,152
386930,song,guitareo,386937,qvn4c,212
386931,song,guitareo,386938,j6Z4c,183
386932,song,guitareo,386939,9kL4c,168
386933,song,guitareo,386941,9h74c,279
386934,song,guitareo,386945,Y3P4c,235
386935,song,guitareo,386943,js74c,229
386940,song,guitareo,386944,bX-4c,182
386950,song,guitareo,386956,Q9F4c,127
386951,song,guitareo,386955,npn4c,238
386952,song,guitareo,386957,ylF4c,131
386954,song,guitareo,386960,75Z4c,208
386993,song,guitareo,386998,zZt4c,255
386994,song,guitareo,386999,bwt4c,118
386995,song,guitareo,387000,fzF4c,218
386996,song,guitareo,387002,qYZ4c,262
386997,song,guitareo,387001,zZZ4c,224
387074,song,guitareo,387075,jvt4c,360
387076,song,guitareo,387077,DN54c,212
387079,song,guitareo,387080,75t4c,502
387082,song,guitareo,387083,y5Z4c,163
387085,song,guitareo,387086,qBF4c,212
387180,song,guitareo,387186,nZt4c,306
387181,song,guitareo,387187,mG54c,300
387182,song,guitareo,387188,n954c,167
387183,song,guitareo,387189,8w54c,451
387184,song,guitareo,387191,pv54c,297
387185,song,guitareo,387192,hv54c,278
387217,song,guitareo,387224,CFn4c,296
387218,song,guitareo,387225,Sm54c,291
387219,song,guitareo,387226,l6F4c,251
387220,song,guitareo,387228,yYB4c,175
387221,song,guitareo,387227,L1g4c,361
387229,song,guitareo,387230,rLj4c,154
387231,song,guitareo,387232,9sg4c,204
387263,song,guitareo,387268,Vpg4c,390
387264,song,guitareo,387269,VGg4c,409
387265,song,guitareo,387270,2b54c,261
387266,song,guitareo,387271,tDg4c,246
387267,song,guitareo,387272,fDg4c,158
387273,song,guitareo,387274,HxL4c,335
387275,song,guitareo,387276,Yf64c,469
387302,song,guitareo,387309,jvd4c,243
387393,song,guitareo,387399,2Q64c,227
387395,song,guitareo,387400,V-Z4c,195
387396,song,guitareo,387413,57g4c,282
387397,song,guitareo,387401,GG74c,200
387398,song,guitareo,387403,-h64c,265
387411,song,guitareo,387412,ch64c,277
387453,song,guitareo,387460,FjG4c,154
387454,song,guitareo,387461,HSG4c,178
387455,song,guitareo,387462,JGZ4c,211
387456,song,guitareo,387463,9f54c,156
387457,song,guitareo,387464,gF64c,183
387458,song,guitareo,387465,fr64c,280
387459,song,guitareo,387466,4Q64c,260
387467,song,guitareo,387468,JYB4c,200
387516,song,guitareo,387523,1Wr4c,194
387518,song,guitareo,387527,3Ht4c,169
387519,song,guitareo,387528,nyR4c,281
387520,song,guitareo,387529,xyg4c,262
387522,song,guitareo,387531,5764c,243
387524,song,guitareo,387534,78G4c,242
387526,song,guitareo,387532,3SG4c,222
387547,song,guitareo,387555,J-r4c,147
387548,song,guitareo,387558,Vdr4c,327
387549,song,guitareo,387559,Jmr4c,151
387550,song,guitareo,387560,9t64c,142
387551,song,guitareo,387561,Nfg4c,205
387557,song,guitareo,387565,kKg4c,205
387592,song,guitareo,387599,kTh4c,287
387594,song,guitareo,387601,lBP4c,188
387596,song,guitareo,387603,xTh4c,180
387598,song,guitareo,387605,31Z4c,207
387725,song,guitareo,387732,j1h4c,252
387727,song,guitareo,387736,qFh4c,198
387797,song,guitareo,387811,F-m4c,218
387798,song,guitareo,387809,QDv4c/,234
387800,song,guitareo,387807,Gcm4c,313
387827,song,guitareo,387844,Fmh4c,267
387834,song,guitareo,387842,WHm4c,231
387854,song,guitareo,387855,V3S4c,184
387856,song,guitareo,387880,q3S4c,168
387857,song,guitareo,387868,c1g4c,266
387858,song,guitareo,387867,sjv4c,232
387859,song,guitareo,387866,rhG4c,180
387860,song,guitareo,387865,8Nv4c,193
387861,song,guitareo,387864,cBd4c,220
387862,song,guitareo,387863,NBQ4c,261
387886,song,guitareo,387901,w494c,159
387887,song,guitareo,387894,nfS4c,292
387888,song,guitareo,387895,FXK4c,257
387889,song,guitareo,387896,X7S4c,142
387890,song,guitareo,387897,FF84c,216
387891,song,guitareo,387898,63S4c,190
387892,song,guitareo,387899,N8Z4c,217
387893,song,guitareo,387900,rqh4c,197
387968,song,guitareo,387983,YNp4c,198
387969,song,guitareo,387982,d7S4c,414
387970,song,guitareo,387981,ftv4c,271
387971,song,guitareo,387980,vzv4c,154
387972,song,guitareo,387979,PMg4c,270
387973,song,guitareo,387978,v4d4c,187
387974,song,guitareo,387977,YQd4c,192
387975,song,guitareo,387976,wfS4c,259
388004,song,guitareo,388013,K2Nyc,315
388005,song,guitareo,388015,JMNyc,199
388006,song,guitareo,388014,XDv4c,246
388007,song,guitareo,388016,rFZ4c,159
388008,song,guitareo,388017,DRZ4c,208
388009,song,guitareo,388021,Z4g4c,175
388010,song,guitareo,388018,8d74c,219
388011,song,guitareo,388019,zgv4c,227
388031,song,guitareo,388032,gJNyc/,217
388033,song,guitareo,388034,DsNyc,129
388039,song,guitareo,388042,7tNyc,163
388040,song,guitareo,388041,vbr4c,215
388043,song,guitareo,388044,zm94c,196
388045,song,guitareo,388046,MHQ4c,201
388047,song,guitareo,388048,Mrh4c,253
388055,song,guitareo,388064,SCcyc,229
388056,song,guitareo,388063,xyd4c,189
388057,song,guitareo,388065,Lfg4c,144
388058,song,guitareo,388066,C8B4c,165
388059,song,guitareo,388067,N4S4c,215
388060,song,guitareo,388068,Lwm4c,323
388061,song,guitareo,388069,GPd4c,276
388062,song,guitareo,388070,kBv4c,236
388085,song,guitareo,388092,4tcyc,215
388086,song,guitareo,388093,Q4d4c,271
388087,song,guitareo,388094,KxW4c,228
388088,song,guitareo,388095,s9W4c,245
388089,song,guitareo,388098,J5Z4c,172
388090,song,guitareo,388097,-LS4c,279
388091,song,guitareo,388096,Qsr4c,155
388202,song,guitareo,388211,RMVyc,277
388203,song,guitareo,388210,jtS4c,216
388204,song,guitareo,388213,y-S4c,217
388205,song,guitareo,388214,j2Z4c,160
388206,song,guitareo,388215,7JW4c,234
388207,song,guitareo,388216,SP74c,217
388208,song,guitareo,388212,wtcyc,287
388209,song,guitareo,388217,ZPW4c,229
388218,song,guitareo,388219,bYVyc,251
388230,song,guitareo,388231,lYfyc,292
388232,song,guitareo,388233,h3fyc,212
388234,song,guitareo,388253,v874c,261
388235,song,guitareo,388243,gkd4c,264
388236,song,guitareo,388244,NP84c,239
388237,song,guitareo,388245,s--4c,218
388238,song,guitareo,388246,fgv4c,165
388239,song,guitareo,388249,N3Z4c,203
388241,song,guitareo,388250,kKp4c,234
388242,song,guitareo,388251,D9v4c,184
388283,song,guitareo,388284,5gfyc,147
388285,song,guitareo,388286,hgfyc,237
388287,song,guitareo,388288,zMv4c,248
388289,song,guitareo,388290,5gn4c/,115
388291,song,guitareo,388292,WJS4c,158
388293,song,guitareo,388294,s9t4c,268
388331,song,guitareo,388343,dDDyc,265
388336,song,guitareo,388344,NSfyc,258
388337,song,guitareo,388345,yHfyc,206
388338,song,guitareo,388346,z6Z4c,242
388339,song,guitareo,388347,m1Z4c,198
388340,song,guitareo,388348,t4S4c,210
388341,song,guitareo,388349,KZv4c,147
388342,song,guitareo,388350,kdZ4c,265
388383,song,guitareo,388398,k494c,161
388384,song,guitareo,388397,G5d4c,247
388385,song,guitareo,388396,MLv4c,198
388386,song,guitareo,388395,XgZ4c,154
388387,song,guitareo,388394,XYB4c,209
388388,song,guitareo,388392,Lfv4c,186
388389,song,guitareo,388393,-1G4c,223
388390,song,guitareo,388391,Ymr4c,172
388399,song,guitareo,388400,VgZ4c,199
388518,song,guitareo,388526,KW84c,211
388519,song,guitareo,388527,sVd4c,165
388520,song,guitareo,388528,32Z4c,239
388521,song,guitareo,388529,hPW4c,220
388522,song,guitareo,388530,KyL4c,246
388523,song,guitareo,388531,fCZ4c,244
388524,song,guitareo,388533,QyMyc,352
388525,song,guitareo,388532,Kk94c,165
388534,song,guitareo,388535,XRMyc,209
388561,song,guitareo,388581,MRMyc,199
388562,song,guitareo,388580,3RDyc,551
388564,song,guitareo,388579,HyMyc,214
388565,song,guitareo,388582,v2Dyc,417
388566,song,guitareo,388583,8ZVyc,250
388567,song,guitareo,388578,QCfyc,509
388568,song,guitareo,388577,gsDyc,167
388569,song,guitareo,388576,JsDyc,172
388571,song,guitareo,388600,B8kyc,208
388572,song,guitareo,389203,VJ4yc,342
388573,song,guitareo,388575,-RDyc,422
388584,song,guitareo,388585,44Myc,192
388586,song,guitareo,388588,6jkyc,226
388587,song,guitareo,388590,Tqkyc,171
388597,song,guitareo,389199,KFlyc,511
388598,song,guitareo,388599,2Jkyc,200
388610,song,guitareo,388611,Cjkyc,236
388862,song,guitareo,388907,dwMyc,234
388863,song,guitareo,388908,mSwyc,271
388864,song,guitareo,388909,NMYyc,242
388865,song,guitareo,388906,DWwyc,300
388866,song,guitareo,389576,bTzyc,184
388867,song,guitareo,388910,ggMyc,260
388868,song,guitareo,388905,pHkyc,209
388869,song,guitareo,388903,534yc,205
388870,song,guitareo,388904,znkyc,239
388871,song,guitareo,388902,j64yc,237
388872,song,guitareo,388901,dG4yc,260
388873,song,guitareo,388900,L8wyc,197
388874,song,guitareo,388899,kK4yc,232
388875,song,guitareo,388898,ZW4yc,200
388876,song,guitareo,388897,7dwyc,214
388877,song,guitareo,388896,Ndwyc,201
388878,song,guitareo,388911,rgwyc,300
388879,song,guitareo,388895,1W4yc,195
388880,song,guitareo,389864,Rhqyc,293
388881,song,guitareo,388885,kNYyc,244
388912,song,guitareo,388913,JHYyc,226
388914,song,guitareo,388915,344yc,222
388942,song,guitareo,388964,JCZ4c,184
388943,song,guitareo,388963,ddS4c,243
388945,song,guitareo,388961,dkkyc,211
388946,song,guitareo,388960,pd4yc,286
388947,song,guitareo,388959,ss64c,167
388948,song,guitareo,388958,2fcyc,230
388949,song,guitareo,388957,K674c,290
388950,song,guitareo,388956,hvcyc,242
388951,song,guitareo,388955,4gcyc,176
388952,song,guitareo,388954,q-74c,169
388953,song,guitareo,388965,Qfyyc,280
389260,song,guitareo,389261,w72yc,366
389262,song,guitareo,389263,pX3yc,354
389264,song,guitareo,389297,1tRyc,512
389265,song,guitareo,389577,RHlyc,231
389266,song,guitareo,389578,sbwyc,280
389267,song,guitareo,389579,pRYyc,296
389268,song,guitareo,389667,mDzyc,254
389269,song,guitareo,389580,l6lyc,155
389270,song,guitareo,389296,bc3yc,202
389271,song,guitareo,389581,KBRyc,162
389272,song,guitareo,389273,jpYyc,251
389274,song,guitareo,389275,y7Yyc,180
389276,song,guitareo,389277,mx2yc,218
389278,song,guitareo,389279,6szyc,286
389280,song,guitareo,389281,sTzyc,267
389282,song,guitareo,389283,gGqyc,145
389284,song,guitareo,389285,QHqyc,217
389286,song,guitareo,389287,nVRyc,218
389288,song,guitareo,389289,kbYyc,239
389290,song,guitareo,389291,zRwyc,221
389292,song,guitareo,390260,nwwyc,268
389293,song,guitareo,389295,bbwyc,254
389294,song,guitareo,389782,Ghyyc,160
389340,song,guitareo,389343,BW2yc,325
389687,song,guitareo,389827,VQXyc,314
389688,song,guitareo,389822,2qCyc,307
389689,song,guitareo,389715,g42yc,354
389690,song,guitareo,389821,6v2yc,136
389691,song,guitareo,389828,6fqyc,221
389692,song,guitareo,389778,FClyc,305
389693,song,guitareo,389718,Fsyyc,125
390245,song,guitareo,390259,XgJyc,234
390246,song,guitareo,390261,g3Tyc,311
390247,song,guitareo,390339,w-byc,560
390248,song,guitareo,390262,KTJyc,287
390249,song,guitareo,390263,Dxbyc,136
390250,song,guitareo,390264,cQ3yc,163
390251,song,guitareo,390265,Gxbyc,393
390252,song,guitareo,390337,WCTyc,227
390253,song,guitareo,390281,Txbyc,146
390254,song,guitareo,390273,Vnbyc,265
390255,song,guitareo,390282,LP3yc,211
390256,song,guitareo,390293,dM3yc,310
390257,song,guitareo,390266,Llsyc,445
390258,song,guitareo,390267,F53yc,300
390338,song,guitareo,390350,fzsyc,247
390397,song,guitareo,390741,lQ3yc,161
390398,song,guitareo,390535,cpbyc,188
390399,song,guitareo,390536,1g1yc,403
390400,song,guitareo,390551,hY8yc,431
390401,song,guitareo,390534,k2Hyc,342
390403,song,guitareo,390533,S1Tyc,272
390416,song,guitareo,390532,rn1yc,192
390417,song,guitareo,390537,7J2yc,247
390418,song,guitareo,390531,fn1yc,145
390419,song,guitareo,390530,Mr1yc,207
390420,song,guitareo,390529,jh1yc,250
390421,song,guitareo,390538,k-8yc,210
390422,song,guitareo,390528,PY1yc,246
390424,song,guitareo,390527,bF1yc,186
390440,song,guitareo,390526,MF1yc,219
390441,song,guitareo,390525,MwTyc,215
390442,song,guitareo,390524,kt1yc,217
390595,song,guitareo,390636,lb8yc,216
390596,song,guitareo,390756,jVTyc,158
390597,song,guitareo,390755,rb8yc/,245
390598,song,guitareo,390635,T93yc,217
390599,song,guitareo,390633,Nh8yc,246
390600,song,guitareo,390618,Cl1yc,293
390601,song,guitareo,390634,x28yc,258
390602,song,guitareo,390743,Ky7yc,509
390603,song,guitareo,390632,MK8yc,215
390604,song,guitareo,390631,qydyc,249
390605,song,guitareo,391048,hH1yc,222
390606,song,guitareo,390617,rCTyc,154
390607,song,guitareo,390616,Rqdyc,269
390608,song,guitareo,390757,t2Tyc,205
390747,song,guitareo,390758,Z93yc,186
390753,song,guitareo,390754,Y67yc,235
390759,song,guitareo,390968,ttCyc,232
390760,song,guitareo,391047,QLZyc,150
390761,song,guitareo,390999,KKdyc,250
390763,song,guitareo,390994,Pvsyc,242
390764,song,guitareo,390991,Nt8yc,285
390765,song,guitareo,390961,XBdyc,157
390766,song,guitareo,391033,bBdyc,278
390771,song,guitareo,390772,L2Wyc,185
390773,song,guitareo,390774,cf7yc,125
390952,song,guitareo,390960,RPByc,185
390953,song,guitareo,391087,1mZyc,169
390954,song,guitareo,391037,cNLyc,247
390955,song,guitareo,391040,K9Zyc,287
390959,song,guitareo,391036,2jZyc,308
391041,song,guitareo,391042,V68yc,260
391484,song,guitareo,391496,lq4yc,178
391486,song,guitareo,391495,h6Lyc,176
391489,song,guitareo,391498,9g7yc,187
391491,song,guitareo,391497,83Pyc,195
391493,song,guitareo,391494,BlZyc,193
391499,song,guitareo,391500,Gz3yc,177
