id,type,brand,assignment_id,soundslice_slug,length_in_seconds
382969,song,singeo,382970,-814c,239
382971,song,singeo,382972,Q814c,246
382973,song,singeo,382974,n814c,228
382975,song,singeo,382976,F814c,205
382977,song,singeo,382978,t814c,218
382979,song,singeo,382980,5814c,213
382981,song,singeo,382982,g814c,131
382983,song,singeo,382984,lNK4c,224
382985,song,singeo,382986,G814c,140
382987,song,singeo,382988,r814c,192
382989,song,singeo,382990,h814c,91
382991,song,singeo,382992,m814c,243
382993,song,singeo,382994,v814c,148
382995,song,singeo,382996,S814c,251
382997,song,singeo,382998,p814c,325
382999,song,singeo,383000,Nd14c,62
383001,song,singeo,383002,cd14c,84
383003,song,singeo,383004,Vd14c,191
383005,song,singeo,383006,fd14c,132
383007,song,singeo,383008,Dd14c,244
383009,song,singeo,383010,Md14c,180
383011,song,singeo,383012,kd14c,261
383013,song,singeo,383014,4d14c,184
383015,song,singeo,383016,yd14c,189
383017,song,singeo,383018,wd14c,154
383019,song,singeo,383020,Yd14c,84
383021,song,singeo,383022,ld14c,163
383023,song,singeo,383024,zd14c,231
383025,song,singeo,383026,2d14c,155
383027,song,singeo,383028,Cd14c,134
383029,song,singeo,383030,Rd14c,145
383031,song,singeo,383032,3d14c,45
383033,song,singeo,383034,Xd14c,78
383035,song,singeo,383036,qd14c,130
383037,song,singeo,383038,Hd14c,143
383039,song,singeo,383040,Td14c,248
383041,song,singeo,383042,Jd14c,156
383043,song,singeo,383044,bd14c,154
383045,song,singeo,383046,sd14c,158
383047,song,singeo,383048,1d14c,174
383049,song,singeo,383050,8d14c,168
383051,song,singeo,383052,7d14c,144
383053,song,singeo,383054,Wd14c,172
383055,song,singeo,383056,Bd14c,167
383057,song,singeo,383058,Zd14c,250
383059,song,singeo,383060,Ld14c,313
383061,song,singeo,383062,jd14c,145
383937,song,singeo,383938,CPZ4c,360
383939,song,singeo,383940,RPZ4c,304
383941,song,singeo,383942,3PZ4c,249
383943,song,singeo,383944,XPZ4c,264
383945,song,singeo,383946,qPZ4c,234
383947,song,singeo,383948,HPZ4c,301
383949,song,singeo,383950,TPZ4c,225
383951,song,singeo,383952,JPZ4c,222
383953,song,singeo,383954,bPZ4c,328
383955,song,singeo,383956,sPZ4c,241
383957,song,singeo,383958,1PZ4c,245
383959,song,singeo,383960,8PZ4c,179
383961,song,singeo,383962,dPZ4c,227
383963,song,singeo,383964,7PZ4c,183
383965,song,singeo,383966,WPZ4c,211
383967,song,singeo,383968,BPZ4c,225
383969,song,singeo,383970,ZPZ4c,192
383971,song,singeo,383972,LPZ4c,240
383973,song,singeo,383974,jPZ4c,244
383975,song,singeo,383976,PPZ4c,247
383977,song,singeo,383978,9PZ4c,189
383979,song,singeo,383980,KPZ4c,221
383981,song,singeo,383982,xPZ4c,185
383983,song,singeo,383984,-PZ4c,356
383985,song,singeo,383986,QPZ4c,241
383987,song,singeo,383988,nPZ4c,196
383989,song,singeo,383990,FPZ4c,232
383991,song,singeo,383992,tPZ4c,196
383993,song,singeo,383994,5PZ4c,229
383995,song,singeo,383996,gPZ4c,207
383997,song,singeo,383998,6PZ4c,287
383999,song,singeo,384000,GPZ4c,201
384001,song,singeo,384002,rPZ4c,279
384003,song,singeo,384004,hPZ4c,202
384005,song,singeo,384006,vPZ4c,156
384007,song,singeo,384008,SPZ4c,137
384009,song,singeo,384010,pPZ4c,310
384011,song,singeo,384012,N9Z4c,346
384013,song,singeo,384014,c9Z4c,295
384015,song,singeo,384016,V9Z4c,219
384017,song,singeo,384018,f9Z4c,219
384019,song,singeo,384020,D9Z4c,230
384021,song,singeo,384022,M9Z4c,189
384023,song,singeo,384024,k9Z4c,223
389785,song,singeo,389786,G1Hyc,190
389787,song,singeo,389788,wBqyc,323
389789,song,singeo,389790,4Bqyc,239
389791,song,singeo,389792,kBqyc,254
389793,song,singeo,389794,MBqyc,228
389795,song,singeo,389796,DBqyc,162
389797,song,singeo,389798,fBqyc,252
389799,song,singeo,389800,VBqyc,229
389801,song,singeo,389802,NBqyc,267
389803,song,singeo,389804,pWqyc,218
389805,song,singeo,389806,SWqyc,215
389807,song,singeo,389808,vWqyc,262
389809,song,singeo,389810,mWqyc,282
389811,song,singeo,389812,hWqyc,265
389813,song,singeo,389814,rWqyc,271
389834,song,singeo,389835,ZZqyc,218
390056,song,singeo,390214,CjJyc,142
390057,song,singeo,390213,2jJyc,235
390058,song,singeo,390212,zjJyc,240
390059,song,singeo,390211,ljJyc,247
390061,song,singeo,390210,wjJyc,314
390062,song,singeo,390208,yjJyc,170
390063,song,singeo,390209,YjJyc,258
390064,song,singeo,390207,4jJyc,217
390065,song,singeo,390206,kjJyc,271
390066,song,singeo,390205,MjJyc,215
390067,song,singeo,390204,DjJyc,200
390068,song,singeo,390203,fjJyc,268
390069,song,singeo,390202,VjJyc,230
390070,song,singeo,390201,cjJyc,246
390485,song,singeo,390486,tG1yc,226
390487,song,singeo,390488,5G1yc,212
390489,song,singeo,390490,gG1yc,219
390491,song,singeo,390492,6G1yc,270
390493,song,singeo,390494,GG1yc,283
390495,song,singeo,390496,rG1yc,169
390497,song,singeo,390498,hG1yc,233
390499,song,singeo,390500,mG1yc,266
390501,song,singeo,390502,vG1yc,211
390503,song,singeo,390504,SG1yc,236
390505,song,singeo,390506,pG1yc,199
390507,song,singeo,390508,Nr1yc,361
390509,song,singeo,390510,cr1yc,311
390511,song,singeo,390512,Vr1yc,218
390513,song,singeo,390514,fr1yc,248
390787,song,singeo,390788,yrWyc,331
390789,song,singeo,390790,wrWyc,264
390791,song,singeo,390792,YrWyc,277
390793,song,singeo,390794,lrWyc,257
390795,song,singeo,390796,zrWyc,244
390797,song,singeo,390798,2rWyc,268
390799,song,singeo,390800,CrWyc,230
390801,song,singeo,390802,RrWyc,364
390803,song,singeo,390804,3rWyc,216
390805,song,singeo,390806,XrWyc,221
390807,song,singeo,390808,qrWyc,242
390809,song,singeo,390810,HrWyc,190
390811,song,singeo,390812,JrWyc,430
390813,song,singeo,390815,brWyc,254
391152,song,singeo,391153,lFLyc,245
391154,song,singeo,391155,zFLyc,272
391156,song,singeo,391157,2FLyc,201
391158,song,singeo,391159,CFLyc,234
391160,song,singeo,391161,RFLyc,204
391168,song,singeo,391169,HFLyc,238
391170,song,singeo,391171,TFLyc,202
391174,song,singeo,391175,bFLyc,293
391176,song,singeo,391177,sFLyc,203
391178,song,singeo,391179,1FLyc,208
391517,song,singeo,391518,VH9yc,245
391519,song,singeo,391520,fH9yc,203
391521,song,singeo,391522,DH9yc,193
391525,song,singeo,391526,kH9yc,235
391529,song,singeo,391530,yH9yc,195
391531,song,singeo,391532,wH9yc,306
391533,song,singeo,391534,YH9yc,215
391539,song,singeo,391540,2H9yc,295
391541,song,singeo,391542,CH9yc,196
391545,song,singeo,391546,3H9yc,199
391850,song,singeo,391852,Stxyc,414
391862,song,singeo,391863,N5xyc,162
391872,song,singeo,391873,V5xyc,192
391874,song,singeo,391876,f5xyc,330
391882,song,singeo,391883,M5xyc,242
391884,song,singeo,391885,k5xyc,268
391888,song,singeo,391889,y5xyc,212
391890,song,singeo,391891,w5xyc,344
391892,song,singeo,391893,Y5xyc,164
391894,song,singeo,391895,l5xyc,200
391896,song,singeo,391897,z5xyc,215
392023,song,singeo,392024,rVFyc,249
392026,song,singeo,392027,hVFyc,182
392030,song,singeo,392031,mVFyc,224
392032,song,singeo,392033,vVFyc,271
392034,song,singeo,392035,XkFyc,350
392080,song,singeo,392081,SVFyc,274
392082,song,singeo,392083,cfFyc,261
392084,song,singeo,392155,VfFyc,599
392340,song,singeo,392455,vB5yc,96
392341,song,singeo,392456,SB5yc,295
392342,song,singeo,392769,kL6yc,201
392343,song,singeo,392784,4L6yc,256
392344,song,singeo,392785,yL6yc,358
392345,song,singeo,392786,wL6yc,214
392346,song,singeo,392457,pB5yc,271
392347,song,singeo,392787,Yx6yc,207
392350,song,singeo,392458,NZ5yc,270
392354,song,singeo,392459,VZ5yc,350
392406,song,singeo,393065,lJhyc,123
392407,song,singeo,393066,zJhyc,313
392408,song,singeo,393067,2Jhyc,168
392416,song,singeo,393069,CJhyc,211
392418,song,singeo,393070,RJhyc,274
