id,type,title,Genre,Essentials-1,Essentials-2,Theory-1,Theory-2,Creativity-1,Creativity-2,Lifestyle-1,Lifestyle-2
10293,gear-guides,Bass Drum Pedal Comparison,,Setup & Tuning,,,,,,,Gigging Tips & Gear
12519,gear-guides,Yamaha DTX950K Electronic Drum-set Demo,,,,,,,,,Gigging Tips & Gear
12536,gear-guides,Cleaning Your Cymbals / Q&A,,,,,,,,,Gigging Tips & Gear
13422,gear-guides,Fine Tuning Your Snare,,,,,,,,,
18920,boot-camps,Single Bass Drum Bootcamp,,,,,,,,,
18937,boot-camps,Double Bass Drum Boot Camp,,,,,,,,,Performance
189972,on-the-road,Hannah Welton PASIC 2017 Performance,,Rudiments,,,,Grooves,,,
189976,on-the-road,Nikki Glaspie PASIC 2017 Performance,Pop/Rock,,,,,,,Performance,
190166,gear-guides,Snare Drum-parisons - 12 Inch Snares,Jazz/Blues,,,,,Independence,,,
190167,quick-tips,The Science Of Muffling,,,,,,,,,
190209,course,The Power Of Your Left Hand (Beginner),,,,,,,,,
190417,course,Swing Syncopation & Coordination,,Setup & Tuning,,,,,,,
190529,challenges,The Double Bass Pyramid,,,,,,,,,
190644,course,The Power Of Your Left Hand (Intermediate),,,,Time Signatures,,Grooves,,,
190808,boot-camps,Intermediate Left Foot Hi-Hat Boot Camp,,,,,,,,,
190809,quick-tips,Conserving Energy During Shows,,Foot Technique,,,,Independence,,,
190810,behind-the-scenes,Birthday Cones,Hard Rock/Metal,,,,,,,Performance,
190811,gear-guides,The Yamaha EAD10,,,,,,,,,
190984,challenges,One Exercise To Help You Sound More Articulate,Pop/Rock,,,,,,,Performance,
190986,challenges,A Cool Twist On A Common Hand-To-Foot Combo,,Setup & Tuning,,,,,,,
190988,boot-camps,Beginner Single-Stroke Boot Camp,Worship/Gospel,,,,,,Making Music,Performance,
190992,study-the-greats,Todd Sucherman,Hard Rock/Metal,,,,,,,Performance,
190994,gear-guides,Snare Drum-parisons - 13 Inch Snares #1,,,,,,Fills & Chops,,,
191232,study-the-greats,David Garibaldi,Worship/Gospel,,,,,,,Performance,
191233,gear-guides,Snare Drum-parisons - 13 Inch Snares #2,Funk/Disco,,,,,Grooves,,,
191238,course,The Traditional Grip,,,,,,,,Gigging Tips & Gear,
195807,quick-tips,The Garden Weasel Stick Trick,,,,,,,,,
195808,challenges,Warming Up For High Intensity Shows,,,,,,,,Other,
195809,challenges,Gavin's Paradiddle Challenge,,,,,,,,,
195916,solos,Flashy Woo-dimental Solo,,,,,,,,,
195917,quick-tips,Gavin Harrison's Favorite Sticking,,Rudiments,,,,,,,
195920,study-the-greats,Benny Greb,Pop/Rock,,,,,Grooves,,,
195921,gear-guides,20 Inch Snare Drum Demo,,,,,,,,,
195925,quick-tips,6/8 Double Bass Herta Groove,,,,,,,,Gigging Tips & Gear,
195927,study-the-greats,Bernard Purdie,,,,,,,,,
195952,quick-tips,An Epic Song Ender,,,,,,,,,
195953,behind-the-scenes,The Pants Ransom,,Setup & Tuning,Hand Technique,,,,,Practice Tips,
196079,quick-tips,Metal Drumsticks Demo,,Rudiments,Foot Technique,,,,,,
196083,boot-camps,Beginner Paradiddle Boot Camp,Worship/Gospel,,,,,,,Performance,
196084,quick-tips,Making Blast Beats Groove,Pop/Rock,,,,,,Making Music,Performance,
196085,quick-tips,A Fun And Easy Triplet Fill,,,,,,,,,
196089,study-the-greats,Stanley Randolph,,,,Ear Training,,,,Practice Tips,
196090,course,Expanding Your Musical Vocabulary,,,,,,,,,
196091,challenges,Best Practice Pad Lesson Warm-up,,,,,,,,,
196095,study-the-greats,Danny Seraphine,,,,,,Fills & Chops,,,
196614,quick-tips,"Sting's ""7 Days"" Groove",,Hand Technique,Rudiments,,,,,,
196618,quick-tips,How To Tell A Good Drummer From A Bad Drummer,Funk/Disco,,,,,,Grooves,,
196619,on-the-road,Evans Drumheads,Funk/Disco,,,,,,Grooves,,
196623,course,The Fundamentals Of Groove,,Setup & Tuning,,,,,,Gigging Tips & Gear,
196629,behind-the-scenes,Mark Guiliana & The Hunt For The Dirty Dish Bandits,,,,Ear Training,Time Signatures,Independence,,,
196632,course,Evening Out Odd Time,,,,,,,Grooves,,
197604,boot-camps,Intermediate Paradiddle Boot Camp,,,,Time Signatures,Ear Training,Making Music,Grooves,,
197886,gear-guides,Remo Res-O-Tone Drumhead Demo,,Rudiments,Hand Technique,,,,,,
197887,gear-guides,Stevie Wonder's Drum Kit Set-up,,,,,,,,,
197888,gear-guides,Yamaha Tour Custom Drums,,,,,,Independence,,,
197889,gear-guides,The Switch Kick By Ahead Drumsticks,Pop/Rock,,,,,,Grooves,,
197890,gear-guides,Evans Level 360 Drumheads,,Rudiments,Hand Technique,,,,,,
197892,quick-tips,The Most Important Drum Technique In The World,,,,,,Independence,,,
197893,quick-tips,How To Play Drums - Your Very First Drum Lesson,,Timing,,Time Signatures,Ear Training,,,Practice Tips,
197894,quick-tips,3 Easy Double Bass Grooves That Sound Hard,,,Foot Technique,,,Independence,,,
197895,quick-tips,The Oakland Stroke,,,,,,,,,
197898,quick-tips,"The ""Amen Break""",Latin/World,,,,,,,Performance,
197899,quick-tips,"How To Play ""When The Levee Breaks""",,,,,,,,,
197902,quick-tips,The Real Rudiments Of Drumming,,,,,,,,,
197903,quick-tips,#1 Tip For Young Drummers,,,,,,,,,
197935,quick-tips,Hi-Hat Licks That Fatten Up Your Groove,,,,,,,,,
197936,quick-tips,How To Lead A Band As A Drummer,,,,,,,,Gigging Tips & Gear,
197937,quick-tips,How To Make It In The Music Business,Jazz/Blues,,,,,,,Performance,
197938,quick-tips,5 Benefits Of Open-Handed Drumming,,,,,,Fills & Chops,,,
197940,quick-tips,5 Tips For Playing Drums In Church,,,,,,,,,
197941,quick-tips,Quintuplet Groove,,,,,,,,,
197943,quick-tips,"How To Play ""Superstition""",,,,,,,,,
198094,solos,Gergo Borlai Drum Solo,,,,,,,,,Other
198095,solos,Antonio Sanchez Solo,,,,,,,,,
198096,solos,Matt Garstka Drum Solo,Worship/Gospel,,,,,,,Performance,
198097,solos,Dave DiCenso Drum Solo,,Setup & Tuning,,,,,,,
198098,solos,Tony Royster Jr. Drum Solo,,,,,,,,,
198099,solos,Thomas Lang Drum Solo,Funk/Disco,,,,,,Grooves,,
198100,solos,John Blackwell Drum Solo,,,Hand Technique,,,,,,
198101,solos,Todd Sucherman Drum Solo,,,,Ear Training,,Grooves,,,
198102,solos,Eric Moore Solo #1,R&B/Soul,,,Ear Training,,Grooves,,,
198103,solos,Benny Greb Drum Solo,,,,,,,,,
198104,on-the-road,Alex Acuña Percussion Solo,,Setup & Tuning,,,,,,,
198106,solos,Electronic Drum Solo,,,,,,,,,
198107,solos,John Wooton Snare Solo,,,,,,,,,
198464,quick-tips,"Grooving With Threes, Fours, And Fives",,,,,,,,,
198470,course,Moving Around The Drums For Beginners,,,,,,,,Gigging Tips & Gear,
198504,quick-tips,3 Sick Travis Barker Drum Grooves,,,,,,,,,
198506,quick-tips,"How To Play Led Zeppelin's ""Immigrant Song""",Jazz/Blues,,,,,,,Performance,
198508,quick-tips,5 Truths About Hand Technique,,,,,,,,,
198509,quick-tips,Practicing Drums Anywhere,,,,,,,,,
198510,quick-tips,Drum Practice Vs. Performing,,,,,,,,,
198512,quick-tips,5 Beginner Drumming Techniques You Need To Know,,Hand Technique,,,,,,Gigging Tips & Gear,
198513,challenges,Left Foot Challenge For Beginners,,Hand Technique,Rudiments,,,,,,
198516,challenges,Left Foot Challenge For Intermediates,,Timing,Dynamics,,Ear Training,Grooves,,,
198518,challenges,Left Hand Challenge For Beginners,,,Dynamics,Ear Training,,,,,
198520,challenges,Simple Dynamic Challenge For All,,,,Time Signatures,,,Grooves,,
198665,on-the-road,Pro-Mark Drumsticks,,,,,,,,,
198666,quick-tips,"Rush ""Natural Science"" 7/8 Groove",,,,,,,,Gigging Tips & Gear,
198667,quick-tips,The Double Slap,,,,Ear Training,,,,Gigging Tips & Gear,
198668,course,The Characteristics Of Feel,,,,,,Grooves,,,
198675,course,Creating Rhythmic Tension,,,,,,,,,
198859,solos,Senri Kawaguchi Solo #1,,,,,,,,,
198860,solos,Senri Kawaguchi Solo #2,,,,,,,,,
19974,gear-guides,Programming Your Electric Kit #1,,,,,,,,,
19976,gear-guides,Choosing The Right Drumstick,,,,,,,,,Performance
20037,gear-guides,The Dunnett Code: ARTIFACTS,,,,,,,,,Gigging Tips & Gear
201780,quick-tips,"How To Play Van Halen's ""Hot For Teacher"" Intro",,Hand Technique,Foot Technique,,,Fills & Chops,,,
201783,quick-tips,So You Want To Be Fast?,,,,,,,,,
201784,quick-tips,How To Make Your Grooves Sound Better,Latin/World,,,,,,,Performance,
201899,solos,Claus Hessler Solo,,,,,,,,,
201902,solos,Billy Cobham Solo,,,Dynamics,Ear Training,,,,Practice Tips,
202213,boot-camps,Beginner 7/8 Boot Camp,,,,,,,,,
20227,gear-guides,Accessorizing Your Kit - Percussion Add-ons,,,,,,,,,
202288,on-the-road,Kaz Rodriguez PASIC 2017 Performance/Clinic,Worship/Gospel,,,,,,,Performance,
202290,on-the-road,Eric Moore PASIC 2017 Performance/Clinic,,,,,,,,,
202293,solos,Eric Moore Solo #2,,,,Time Signatures,,Grooves,,,
202294,solos,Jost Nickel Solo #1,,,,,,,,,
202295,solos,Daniel Glass Solo,,,,Ear Training,,Independence,,,
202296,solos,Dafnis Prieto Solo,,,,,,,,,
202297,challenges,Re-Thinking Drum Rudiments,Worship/Gospel,,,,,,,Performance,
202298,quick-tips,Learning To Love Your Left Foot,Pop/Rock,,,,,,,Performance,Practice Tips
202299,quick-tips,3 Tips For Playing In A Cover Band,,,,,,,,,
202312,behind-the-scenes,Josh Saves Blues Guitar,Jazz/Blues,,,,,,,Performance,
202313,course,Building Rhythmic Confidence,,,,,,,,,
202623,boot-camps,Intermediate 7/8 Boot Camp,,,,,,,,,
20264,gear-guides,Buying Your First Drum-set,,,,,,,,,Performance
202746,on-the-road,What Is NAMM 2018,Jazz/Blues,,,,,,,Performance,
202747,quick-tips,Discovering Orchestration Paths,,,,,,,,,
202748,gear-guides,Mark's Kit Walkthrough,,,,,,,,,
202749,solos,Tony Royster Jr. & Michael Schack - Jam Session #1,,,,,,,,,
202750,solos,Tony Royster Jr. & Michael Schack - Jam Session #2,R&B/Soul,,,,,,,,
202751,solos,Tony Royster Jr. & Michael Schack - Jam Session #3,,,,,,,,,
202752,solos,Tony Royster Jr. & Michael Schack - Jam Session #4,Hip-Hop/Rap/EDM,,,,,,,Performance,
202753,solos,Tony Royster Jr. & Michael Schack - Jam Session #5,,,,,,,,,
202754,solos,Tony Royster Jr. & Michael Schack - Jam Session #6,,,,,,,,,
202762,quick-tips,Using Ankle Weights,Funk/Disco,,,,,,Making Music,Performance,
202764,quick-tips,When To Use Wrists vs. Fingers,Pop/Rock,,,,,,,Performance,
202768,quick-tips,Traditional Grip Stick Trick,,,,,,,,,
202769,solos,Scottish Pipe Snare Solo #1,,,,,,,,,
202770,solos,Scottish Pipe Snare Solo #2,,,,,,,,,
202772,quick-tips,How To Play The Bikutsi,,,,,,,,Performance,
203024,boot-camps,Advanced 7/8 Boot Camp,Jazz/Blues,,,Ear Training,,Fills & Chops,,Practice Tips,
203167,behind-the-scenes,Behind The Scenes With Senri Kawaguchi,,,,,,,,,
203285,gear-guides,Sabian Ride Cymbal Comparison,Funk/Disco,,,,,,,Performance,
203295,course,Senri Kawaguchi's Favorite Drum Licks,,,,,,,,,Other
20337,gear-guides,Sexy New Drum Gear For 2014,,,,,,,,,Gigging Tips & Gear
20345,on-the-road,NAMM 2014 Recap,,,,,,,,,Gigging Tips & Gear
203554,solos,Rodney Holmes Solo #1,,,,,,,,,
203555,solos,Rodney Holmes Solo #2,,,,,,,,,
203852,quick-tips,How To Play Powerfully Without Much Power - Hands,,,,Time Signatures,,Independence,,,
203853,quick-tips,How To Play Powerfully Without Much Power - Feet,,,,,,,,,
203870,behind-the-scenes,Parking Lot Pals & The Prank Call,,Foot Technique,,Time Signatures,,Grooves,Independence,,
203875,course,The Body Fulcrum,,,,,,,,,
203876,gear-guides,Meinl Spectrum Cymbals,,Setup & Tuning,Hand Technique,,,,,Practice Tips,
203877,gear-guides,Rodney Holmes' Kit Walkthrough,,,,,,,,Gigging Tips & Gear,
204111,boot-camps,Beginner 5/8 Boot Camp,,Hand Technique,,,,Grooves,,,
204112,boot-camps,Intermediate 5/8 Boot Camp,Jazz/Blues,,,,,,,Performance,
204550,boot-camps,Advanced 5/8 Boot Camp,Jazz/Blues,,,,,,,Performance,
204551,performances,"Senri Kawaguchi Triangle - ""Longing Skyline""",,,,,,,,,
204553,performances,"Senri Kawaguchi - ""Infinite Possibility""",,,,,,,,,
204554,performances,"KIYO*SEN - ""Adventure""",,Rudiments,,,,Grooves,,,
204555,performances,"KIYO*SEN - ""Ladies Talk""",Pop/Rock,,,,,,,Performance,
204556,performances,"Senri Kawaguchi Triangle - ""Flux Capacitor""",,,,,,,,,
204557,performances,"Ayako Ishikawa - ""Hanamarupippi Wa Yoikodake""",,,,,,,,,
204558,performances,"Senri Kawaguchi Triangle - ""Wupatki""",Funk/Disco,,,,,,,Performance,
204559,performances,"Senri Kawaguchi - ""Onyx""",R&B/Soul,,,,,,,,
20516,course,Single Stroke Roll,,,,,,,,,Performance
205449,performances,"Benny Greb - ""Next Question""",Pop/Rock,,,,,,Making Music,Performance,
205450,performances,"Benny Greb - ""Grebfruit""",,,,,,,,,
205451,performances,"Mark Kelso and The Jazz Exiles - ""The Jazz Exiles""",Funk/Disco,,,,,,,Performance,
205452,performances,"Anika Nilles - ""Wild Boy""",Jazz/Blues,,,,,,,Performance,
205484,performances,"Thomas Pridgen - ""Hypnotized"" (Drum Play-Along)",Funk/Disco,,,,,,,Performance,
205485,performances,"Michael Schack - ""All Night""",Hard Rock/Metal,,,,,,Making Music,Performance,
205486,performances,"Gabor Dornyei Quartet - ""Stream""",Pop/Rock,,,,,,,Performance,
205487,performances,"Lester McLean Trio - ""One Day At A Time""",Hard Rock/Metal,,,,,,,Performance,
205488,performances,Star Wars Drum Cover - Performed By Stormtroopers,Latin/World,,,,,,,Performance,
205489,performances,"Animals As Leaders - ""The Woven Web""",,,,,,,,,
205490,performances,"Gabor Dornyei Quartet - ""The Captain Of 'T'""",Hard Rock/Metal,,,,,,,Performance,
205491,performances,Live Band Performance With Cobus Potgieter,Hard Rock/Metal,,,,,,,Performance,
205492,performances,"Animals As Leaders - ""Lippincott""",Hard Rock/Metal,,,,,,,Performance,
205493,performances,Gergo Borlai - 19/16 Jam,Jazz/Blues,,,,,,Making Music,Performance,
205494,performances,Gergo Borlai - Metric Modulation Madness,Jazz/Blues,,,,,,,Performance,
20556,course,Single Stroke Four,,Rudiments,Hand Technique,,,,,,
20571,course,Single Stroke Seven,,,,,,,,,
20584,course,Double Stroke Roll,,Rudiments,,Notation,,,,,
20596,course,Triple Stroke Roll,,Rudiments,,,,,,,
20609,course,Five Stroke Roll,,Rudiments,,,,,,,
20627,course,Single Paradiddle,,Rudiments,,,,,,,
206506,quick-tips,Writing Music As A Drummer #1 - Creating Practice Tracks,,Foot Technique,,,,,Independence,,
206507,quick-tips,Writing Music As A Drummer #2 - Creating A Full Song,,,,,,,,,
206515,course,Rhythms From Around The World,,,,,,,,,
20664,course,Quarter Notes,,,,Notation,,,,,
20676,course,Eighth Notes,,,,Notation,,,,,
206862,boot-camps,VIP Left Hand Boot Camp #1,,,,,,,,,
20688,course,Eighth Note Triplets,,Rudiments,,,,,,,
206929,boot-camps,VIP Bass Drum Boot Camp #1,,Setup & Tuning,,,,,,Gigging Tips & Gear,
207123,on-the-road,Jojo Mayer NAMM 2013 Performance,Jazz/Blues,,,,,,,Performance,
207125,on-the-road,Roland TD-25KV Demo - NAMM 2016,,Foot Technique,,,,Independence,,,
207126,on-the-road,Russ Miller NAMM 2016 Performance,Jazz/Blues,,,,,,,Performance,
207128,gear-guides,Gene Hoglan's Kit Walkthrough,,,,,,,,,
207130,quick-tips,A Useful Tip For Dealing With Blisters,Pop/Rock,,,,,,,Performance,
207134,course,Iconic Gene Hoglan Grooves & Fills,,,,,,,,Gigging Tips & Gear,
207136,challenges,Creativity Challenge - Applying A Random Object,,,,,,,,,Other
207137,behind-the-scenes,The Imagination Brewery,,,Foot Technique,,,,Independence,,
207142,course,Exploring Indian Grooves - The Bhangra,,,,,,,,,
207624,boot-camps,VIP Left Hand Boot Camp #2,,,,,,,,,
20768,course,Sixteenth Notes,,,,Notation,,,,,
207746,boot-camps,VIP Bass Drum Boot Camp #2,,,,,,,,,
20817,course,Sixteenth Note Triplets,Hard Rock/Metal,,,Notation,,,,,Performance
208186,quick-tips,How To Chart A Song Quickly,,,,,,,,,
208191,challenges,Creativity Challenge - Using All Your Sound Sources,,Setup & Tuning,,,,,,Gigging Tips & Gear,
208194,course,Exploring Indian Grooves - The Garba,,,,,,,,,
208219,challenges,Creativity Challenge - Restrictions For New Ideas,,,,,,,,,
208257,boot-camps,VIP Left Hand Boot Camp #3,Hard Rock/Metal,,,,,Grooves,Fills & Chops,,
20830,course,32nd Notes,,,,Notation,,,,,
208306,boot-camps,VIP Bass Drum Boot Camp #3,,,,,,,,,
208708,boot-camps,VIP Left Hand Boot Camp #4,Latin/World,,,,,Grooves,,,
208842,gear-guides,"Jonathan ""Sugarfoot"" Moffett's Kit Breakdown",,,,,,,,,
208843,solos,"Jonathan ""Sugarfoot"" Moffett Solo #1",,,,,,,,,
208844,performances,"Michael Jackson - ""Jam""",,Setup & Tuning,,,,,,Gigging Tips & Gear,
208845,performances,"Michael Jackson - ""Beat It""",Pop/Rock,,,,,,,Performance,
208846,behind-the-scenes,Behind The Scenes With Jonathan Moffett,Pop/Rock,,,,,,Grooves,Performance,
208848,course,The Grooves Of Michael Jackson,Pop/Rock,,,,,,Grooves,Performance,
209175,boot-camps,VIP Bass Drum Boot Camp #4,,Hand Technique,Rudiments,,,,,,
209335,boot-camps,Advanced Paradiddle Boot Camp,,Foot Technique,,,,Independence,,,
209336,gear-guides,Vintage Drums vs. Modern Drums (Comparison),,,,,,,,,
20941,course,Quarter Note Triplets,,,,Notation,,,,,
209591,study-the-greats,Dave DiCenso,Pop/Rock,,,,,,Grooves,,
20977,course,Getting Started On Drums,,,,,,,,,
209770,quick-tips,1 Tip To Improve Your Creativity,,,,,,,,,
209772,behind-the-scenes,"Drummers, Drinks & Drums",R&B/Soul,,,,,Making Music,,Performance,
209773,quick-tips,The 4 Most Important Drum Grooves,,,,,,,,,
209777,solos,Mark Guiliana Solo #1,R&B/Soul,,,Ear Training,,Grooves,,,
209779,study-the-greats,Billy Cobham,Jazz/Blues,,Dynamics,Ear Training,,,,,
209782,gear-guides,The Trick To Using Kick Triggers,,,,,,,,,
209786,solos,Dali Mraz Solo #1 - Drumotion,,,,,,,,,
209787,solos,Dali Mraz Solo #2 - Life Is Short,,,,,,,,,
209788,course,A Modern Drummer's Practice Guide,Jazz/Blues,,,,,,,Performance,
210253,study-the-greats,Gavin Harrison,,Hand Technique,Rudiments,,,,,,
21065,course,Gospel Drumming,,Rudiments,,,,Grooves,,,
210694,boot-camps,Beginner Flam Boot Camp,Jazz/Blues,,Dynamics,Ear Training,,Fills & Chops,,,
210697,gear-guides,Creating Your Own Cymbal Stacks,Hard Rock/Metal,Foot Technique,Hand Technique,,Ear Training,Fills & Chops,,,
21090,challenges,Edgar's Rudiment Challenge,,,,,,,,,Performance
211074,boot-camps,Beginner Rock Beat Camp,,Hand Technique,Rudiments,,,,,,
211079,course,Exploring The Grooves Of Harvey Mason,Pop/Rock,,,,,Grooves,,,
211086,boot-camps,Intermediate Flam Boot Camp,,,,,,,,Gigging Tips & Gear,
211151,challenges,Develop Amazing Double Stroke Rolls,,,,,,,,,
211153,quick-tips,3 Must-Know 7/8 Beats,Hard Rock/Metal,,,Ear Training,Time Signatures,,,,
211156,gear-guides,The Hoop Scoop - Diecast vs. Triple Flange vs. S-Hoops,,,Foot Technique,Ear Training,,Fills & Chops,,,
211157,study-the-greats,John Blackwell,,,,,,,,,
21123,gear-guides,Double-Pedal Review,,,,,,,,,
21127,course,Rock Drum Beats,,,,,,,,,
211456,quick-tips,One Shuffle Drum Beat That Will Change Your Life,Funk/Disco,,,Ear Training,,Grooves,,,
211576,behind-the-scenes,The Best Drumming Product,Funk/Disco,,,,,Grooves,,,
211577,challenges,One Simple Exercise To Better Your Single Pedal Speed,,,,,,Grooves,,,
211578,challenges,How To Build A Fast Single Stroke Roll,,,,,Notation,,,Gigging Tips & Gear,
211598,boot-camps,Beginner Funk Beat Camp,,,,Time Signatures,,Grooves,,,
211660,performances,"Michael Jackson - ""Smooth Criminal""",Jazz/Blues,,,,,,,Performance,
211661,performances,"Michael Jackson - ""Wanna Be Startin' Somethin'""",,,,,,,,,
211662,gear-guides,D.I.Y. Practice Pad For Under $10,Pop/Rock,,,,,,,Performance,
211663,gear-guides,Roland SPD-ONE WAV Pad Demo,,Setup & Tuning,,,,,,Gigging Tips & Gear,Other
211665,gear-guides,Kaz's Drum Set-up,,,,,,,,,
211666,course,Musical Exercises For Drummers,,,,,,,,Gigging Tips & Gear,
21198,course,Building Groove,,,,,,,,,
212098,boot-camps,Beginner Double Bass Note-Value Boot Camp,,Foot Technique,Hand Technique,,,Fills & Chops,Independence,,
212099,boot-camps,Intermediate Double Bass Note-Value Boot Camp,,Dynamics,,Ear Training,,,,Other,
212101,course,Building Open-Ended Facility On The Drums,,,,,,,,,
212102,study-the-greats,Jost Nickel,,,Dynamics,Notation,,Grooves,,,
212103,study-the-greats,Mark Guiliana,,,,,,,,,
212112,gear-guides,Mapex Black Panther Design Lab Walkthrough,,Hand Technique,Rudiments,,,,,,Practice Tips
212113,behind-the-scenes,Behind The Scenes With Kaz Rodriguez,,Foot Technique,,,,Independence,,,
212114,solos,Russ Miller Solo,,,,,,,,Gigging Tips & Gear,Other
212116,quick-tips,One Tip That Will Change The Way You Play Fills,Jazz/Blues,Dynamics,,,,,,Performance,
212117,quick-tips,"The Beatles ""Come Together"" Groove",,,,,,,,,
212118,quick-tips,Triple Your Foot Speed In One Day,,,,,,,,,
212119,quick-tips,Triple Your Hand Speed In One Day,,Foot Technique,,Notation,,Double Bass,Independence,,
212125,performances,The Ghost-Pepper Jam Challenge,,,,,,,,,
212126,solos,Mark Guiliana Solo #2,,,,,,,,,
212127,solos,Mark Guiliana Solo #3,,,,,,,,,
212128,solos,Mark Guiliana Solo #4,,,,,,,,,
212129,boot-camps,VIP Left Hand Boot Camp #5,,,,,,,,,
212130,boot-camps,VIP Bass Drum Boot Camp #5,,Hand Technique,Rudiments,,,,,Practice Tips,
21230,course,Rock Drum Fills,,,,,,,,,
212869,boot-camps,VIP Left Hand Boot Camp #6,Hard Rock/Metal,,,,,,,Performance,
212870,boot-camps,VIP Bass Drum Boot Camp #6,Latin/World,,,,,,,Performance,
212873,performances,"Tommy Igoe & Darmon Meader - ""New Ground""",,,,,,,,,
212874,performances,"Groove Essentials - ""Groove 93""",,,,,,,,,
212875,performances,"Groove Essentials - ""Groove 87""",,Foot Technique,,,,,,Practice Tips,Other
212876,performances,"The Tommy Igoe Groove Conspiracy - ""Jazz Crimes""",Latin/World,Dynamics,,Sight Reading,Ear Training,Making Music,Grooves,Performance,
212877,exploring-beats,Exploring Beats - Dr. Dre,Hard Rock/Metal,,,,,,,Performance,
212878,exploring-beats,Exploring Beats - Timbaland,Hip-Hop/Rap/EDM,,,,,,,,
212879,course,The Secrets Of Groove Essentials,Jazz/Blues,Dynamics,,,,,,Performance,
21290,course,Developing Dynamics,,,,,,,,,Performance
21310,gear-guides,Triggering Your Bass Drum,,Dynamics,Hand Technique,,,,,,
21325,course,Six Stroke Roll,,,,,,,,,Gigging Tips & Gear
21355,course,Seven Stroke Roll,,Rudiments,,,,,,,
213858,boot-camps,Intermediate Rock Beat Camp,Hard Rock/Metal,,,,,,,Performance,
21389,course,Nine Stroke Roll,,Rudiments,,,,,,,
213934,performances,"Nate Savage - ""Nightmares""",,,,,,,,,
213935,performances,"Nate Savage - ""Epic""",,,,,,,,Other,
213977,performances,"Nate Savage - ""Flooding""",,,,,,,,,
213980,performances,"Nate Savage - ""Powerless""",R&B/Soul,,,,,,Making Music,Performance,Other
214096,performances,"Spock's Beard - ""Snow"" Medley",Hip-Hop/Rap/EDM,,,,,Grooves,,,
214097,performances,"Big Big Train - ""Haymaking""",,,,Ear Training,Sight Reading,Grooves,Making Music,Practice Tips,
214098,performances,Spock’s Beard  - “Box Of Spiders”,Hard Rock/Metal,,,,,,,Performance,
214100,course,The Four Pillars Of Progressive Rock Drumming,,,,,,,,,
214128,exploring-beats,Exploring Beats - DJ Premier,Hip-Hop/Rap/EDM,,,Notation,,,,,
21421,course,Ten Stroke Roll,,Rudiments,,,,,,,
214538,exploring-beats,Exploring Beats - The Neptunes,Jazz/Blues,Dynamics,,Ear Training,,Making Music,,Performance,
214749,performances,"Bernhard Lackner - ""Hollywood""",Pop/Rock,,Dynamics,Time Signatures,,Making Music,,Performance,
214750,quick-tips,How To Juggle Your Drumsticks,,,,,,,,,
214751,quick-tips,3 Helpful Tips For Speed Drummers,Hip-Hop/Rap/EDM,,Dynamics,,,Grooves,,,
214756,exploring-beats,Exploring Beats - Madlib,Hard Rock/Metal,Foot Technique,Hand Technique,,,Fills & Chops,,Practice Tips,
214757,course,Developing Your Sound For Jazz,Hip-Hop/Rap/EDM,,,,,Grooves,,,
214815,performances,"Big Big Train - ""East Coast Racer""",,,,,,,,,
215071,gear-guides,iRig BlueTurn Page Turner,,,,,,,,,
215072,behind-the-scenes,Drumeo Is Getting Fat,Pop/Rock,,,,,Grooves,Making Music,Performance,
215075,exploring-beats,Exploring Beats - Black Milk,,Setup & Tuning,,,,,,Gigging Tips & Gear,Other
215076,quick-tips,"James Brown Funk Groove - ""I Got The Feelin'""",,,,,,,,,
215077,quick-tips,The Jazz Mambo Groove,Hip-Hop/Rap/EDM,,,,,Grooves,,,
215082,performances,"The Meters - ""Cissy Strut""",,,,,,,,,Other
215084,exploring-beats,Exploring Beats - Pete Rock,,,,,,,,,
215085,solos,Joseph Mintz Solo #1,,Setup & Tuning,,,,,,Gigging Tips & Gear,
215087,solos,Joseph Mintz Solo #2,,,,,,,,,
215088,course,Fun Jazz Exercises,Hip-Hop/Rap/EDM,,,,,,Grooves,,
21509,course,Eleven Stroke Roll,,,,Notation,,,,,
215091,exploring-beats,Exploring Beats - Kanye West,,,,,,,,,
215092,challenges,Right-Hand Variation Challenge - 4/4,Hip-Hop/Rap/EDM,,,,,,Grooves,,
215093,challenges,Right-Hand Variation Challenge - 12/8,Pop/Rock,,,Sight Reading,,Independence,Grooves,,
215095,performances,"Derek Sherinian - ""Czar Of Steel""",,,,,,,,,
215096,gear-guides,Camille Bigeault Kit Breakdown,Pop/Rock,,,Sight Reading,,Independence,Grooves,,
215098,exploring-beats,Exploring Beats - No I.D.,,,,Time Signatures,,,Independence,,
215099,solos,Camille Bigeault Solo #1,Funk/Disco,Dynamics,,,,Fills & Chops,,,
215100,solos,Camille Bigeault Solo #2,,,,,,,,,
215156,quick-tips,Haunted Hertas,Jazz/Blues,,Dynamics,Ear Training,,Independence,,Practice Tips,
21521,course,Quintuplets,,,,,,,,,Performance
215242,gear-guides,How To Build A Suitcase Drum-set,,,,,,,,,
215408,quick-tips,5 Tips For Better Brush Technique,,,,,,,,,
215491,performances,"The JDS Quartet - ""4/4 Jazz Ballad""",Jazz/Blues,,Dynamics,,,Fills & Chops,,,
215551,behind-the-scenes,The State of Drumeo,,,,,,,,,
215657,sonor-drums,Documentary Trailer,,Setup & Tuning,,,,,,Gigging Tips & Gear,
215658,course,Polyrhythms In Odd Time,,,,,,,,Other,
